header	text	verdict	link
Наплевателькое отношение к клиентам	"Доброго времени суток! Я очень редко оставляю отзывы на что-либо, обычно это супер-топовый сервис или продукт, который меня поразил, или хамское и потребительское отношение со стороны сервиса. Сейчас второй случай. Сразу скажу, что я прошла 11 занятий в Skyeng у меня осталось 4 оплаченных занятия (вообще 5 но сервис решил отобрать у меня одно оплаченное занятие, об этом позже), и на этом мои отношения с этой школой закончатся. Пожалуй, начну с плюсов, которые тоже, конечно, есть: - Удобная, технологичная платформа и мобильное приложение, где можно изучать слова и делать разные упражнения, я там провожу много времени - У меня приятный учитель, с которой комфортно общаться На этом, пожалуй, все. А теперь про минусы и почему я больше не хочу заниматься в Skyeng. Начну с того, что у меня огромное желание и необходимость подтянуть английский язык так как у мужа новая работа предполагает переезд заграницу через некоторое время. Конечно, мне тоже нужно искать новую работу зарубежом, поэтому я начала активно заниматься вопросом своего английского. Помимо покупки кучи учебников, просмотров фильмов, чтения литературы на английском, я сразу начала искать репетитора, и первое, о ком я подумала, это отлично разрекламированный Skyeng. Сразу зашла на сайт и запланировала вводный урок. На этом уроке предлагают пройти тест на уровень английского и поговорить с супер-профессиональным методистом, который отлично знает английский и после общения с ней, хочется быстрее начать заниматься с таким же крутым учителем. Итак, я прошла тест, который показал, что за последние лет 7 я скатилась с B2 на B1, с чем я полностью согласна, свой уровень я оценивала именно на B1. После того, как я прошла тест и методист проверил уровень ""Говорения"", мы перешли к целям обучения, выбору тарифа и оплате занятий. В Skyeng есть стандартный и премиум тариф, разница в цене зависит от пакета, но приблизительно составляет процентов 30. На мой взгляд, основным, является то, что в премиуме тебе предоставляют преподавателей, которые прошли специальное обучение и тестирование в Skyeng. Первый неприятный звоночек был как раз с методистом, она очень настойчиво впаривала (простите, но другое слово я просто не могу найти) премиум. Я хотела начать с 16 занятий в стандарте, и, если мне все понравится, но преподаватель покажется слабым, перейти на премиум. На каждый мой отказ от премиума и объяснения причины, почему я хочу начать со стандарта – мне активно возражали, это повторялось раз 5! и заняло минут 15. Я прекрасно понимаю, что это ее работа, но считаю, что так нагло впаривать и работать с возражениями просто нельзя, вела она себя даже немного агрессивно. Я бы не стала из-за этого писать отзыв, конечно, с этим моментом я смирилась сразу, если бы за последние несколько дней они не испортили мое к ним отношение окончательно. Я сразу оплатила 16 занятий и начала подбирать себе учителя. Это сложная задача, так как выбор очень скудный, я хотела заниматься 3 дня в неделю по будням, по подходящему мне времени выбрала опции с пн по пн включительно и с 9 до 21 (только в пт с 9 до 17), мне показало всего 2-х учителей на выбор! До этого я выбирала с пн по пт, но более комфортное для занятий время с 9 до 12 или 18 до 20 - мне выдало 0. Я послушала речь двух учителей и почитала про их образование и опыт, было сразу видно и слышно, что уровень английского у них максимум B2, явно не С2, судя по речи - сильный акцент, очень простые предложения и достаточно примитивный рассказ о себе (ну мне так показалась). С горем пополам я выбрала себе преподавателя, которая мне больше подошла по графику. Она очень приятная, мне в целом комфортно, но без моей самостоятельной работы (я сама занимаюсь английским по 1,5 часа в день минимум, каждый день), результат был бы близок к нулю. Преподаватель знает английский хорошо для личного использования, но не для преподавания, периодически, когда я забываю какое-то слово или не знаю его, она сама ищет его в словаре. Первые занятий 5 она не поправляла мои ошибки в речи вообще (хотя их было много, я сама их замечала), только недавно она начала указывать на мои ошибки, но не на все. Во всем остальном - у Skyeng есть платформа, в который ты делаешь задания на уроке и дома. Сама платформа, в каком-то смысле, немного тормозит твое обучение, или не дает полноценно погрузиться в тему, потому что задания в ней обычно на выбор правильного ответа из нескольких вариантов или выбор ""True or False"" в аудировании, не сильно заставляет думать, но пойдет как дополнительный материал в удобном формате. Я достаточно быстро разговорилась на английском, не как раньше, но продвинулась, благодаря месяцу интенсивного обучения самостоятельного и с помощью Skyeng, и задумалась о более серьезном обучении с сильным преподавателем, решила остаться в Skyeng и перейти на премимум, так как посмотрела презентации преподавателей на рекламной страничке и они, конечно, наивысшего уровня (но вам таких не предложат). Я оставила заявку на перевод своих оставшихся пяти занятий на премиум и со мной связались. Мы договорились, что оставшиеся занятия конвертируют в премиум, я подберу себе учителя и продолжу заниматься. Я хотела подобрать себе учителя до того, как мне конвертируют занятия, чтобы не терять своего преподавателя в случае неудачных поисков, но мне сказали, что так нельзя и заверили, что я также быстро смогу перейти на стандартный тариф, если мне что-то не понравится, в итоге я согласилась. Началось веселье. На сайте я отметила, что хочу заниматься три раза в неделю по будням в рабочее время и мне выдало 0 преподавателей. Я отметила все будни с 7 до 23 и мне выдало одного преподавателя, который сможет со мной заниматься не три, а уж извините, два раза в неделю и не в те часы, которые я отметила, а в соседние! Я выбрала все опции, включая сб и вс и все временные слоты с 00 до 23 (мне стало интересно, кто же у них вообще есть) и, что вы думаете? Мне выдало опять того же преподавателя, всего одного, который может заниматься со мной 2 раза в неделю, а не 3 (да еще и в неудобные слоты, но это опустим)! Мало того, ее английский на записи показался не лучше, чем у моего текущего преподавателя за меньшие деньги! Я написала в поддержку и попросила помочь с поиском, дала много слотов, с пн по чт с 9 до 20 и в пт с 9 до 17, уточнила, что могу заниматься в выходные, если не смогут подобрать преподавателя на удобное для меня время, и попросила согласовать со мной преподавателя перед тем как ставить, на что мне сообщили, что учителя они мне найдут в течение 96 часов, но выбрать я его не смогу, кого поставят, того поставят. Меня это дико возмутило, но я держала себя в руках и попросила хотя бы учесть мои пожелания к преподавателю - Английский не ниже С1, педагогическое образование, опыт преподавания не менее 4-х лет, наличие сертификата о сдаче международного экзамена и желательно, но не обязательно, опыт проживания за рубежом или опыт общения с экспатами. Кажется все, кроме последнего пункта, который не обязателен, в премиум тарифе не должно быть проблемой. Но на пятый день мне не нашли учителя, я не выдержала и попросила перевести меня на стандартный тариф, чтобы не прерывать обучение и остаться хотя бы со своим преподавателем. Меня начали пробовать удержать в премиуме и писать о том, что премиум, это вообще другой уровень, там полно преимуществ и лучшие учителя. Мне это показалось просто идиотизмом так как мне не смогли найти учителя и никаких преимуществ за 5 дней я не увидела (ну как бы сами виноваты) и настаивала на переводе на стандартный тариф. Они согласились, но следом написали, что мои 5 оплаченных уроков волшебным образом конвертируют в 4, потому что они считаю не количество уроков, а их стоимость. В Skyeng действует система - чем больше пакет уроков ты покупаешь, тем дешевле стоит один урок. Я изначально купила 16 уроков То есть, когда я покупала 16 уроков за 16 960 руб (стоимость одного урока 1060 руб), а пакет из 4 уроков стоит 5 360 руб (1340 руб за занятие) и они посчитали, что правильно конвертировать мои 5 уроков так, как будто я за эти 5 уроков покупаю пакет из 4! Я с ними спорила и возмущалась, и мне сообщили, что вернутся ко мне в течение 48 часов, с ответом, но мне хотелось заниматься и я попросила просто перевести мне, так и быть, 4 урока на счет и не тратить мое время. На что они попросили еще 24 часа! Как вы думаете, что произошло через 24 часа? Правильно - ничего! Спустя 26 часов я им написала, чтобы спросить, где мои уроки, на что мне снова пообещали вернуться через 24 часа)) Надо отдать должное, через час мне конвертировали обратно мои уроки, правда 4, а не 5, но я уже была замучена ими окончательно, так что спасибо и на этом. Подытожу минусы: - Skyeng не заинтересован в сильных преподавателях, им нужен методист, который может использовать платформу, знаний английского на уровне B1-B2 вполне достаточно - Уровень сервиса просто отвратительный, удивительно, как они остаются на пике с таким подходом к клиентам, мотивированным на долгосрочное сотрудничество - Обман и воровство: конвертировать 5 занятий в 4 с дурацким объяснением вызывает море негатива. - Оплачивать заранее большой пакет занятий просто рискованно, о вас будут вытирать ноги - Выбор преподавателей просто смешной, то есть его вообще, по сути, нет. Скорее всего, тебе дают выбрать из самых невостребованных, чтобы у всех была работа, это нечестно по отношению к клиентам. А ваше удобство и уровень обучения никого не волнует. Вот такой сервис от самой знаменитой онлайн школы английского. Надо сказать, что даже после того, как они не смогли мне подобрать учителя в премиуме, я планировала оплатить пакет из 32 занятий и хоть как-то продолжить заниматься с ними, хотя бы просто болтать на английском 3 раза в неделю, что тоже хорошо. Но теперь это просто исключено, у меня нет ни сил, ни желания с ними общаться больше никогда (к моему преподавателю это не относится). Теперь активно ищу новую школу, которая меньше внимания уделяет маркетингу и больше качеству."	0	https://irecommend.ru/content/naplevatelkoe-otnoshenie-k-klientam
Все могло бы быть хорошо	В прошлом году муж на Новый год подарил мне 8 занятий в онлайн школе английского языка Skyeng. Мне это было необходимо, чтобы сдать экзамен, вспомнить язык, потренироваться. В тот момент уровень языка был примерно pre-intermedia. Я записалась на пробное бесплатное занятие. Его провела очень жизнерадостная девушка, имя не помню. Тестирует тебя на разные языковые навыки, речь, письмо, аудирование, показывают свою платформу, которой очень гордятся vimbox, где собраны все материалы для изучения языка. Там ты как в онлайн кабинете сидишь, видишь педагога, выполняешь задания тут же, а не в тетрадке ручкой. Преподаватель сразу видит ошибки, если они есть. Можно выбрать русскоязычного педагога, можно даже носителя языка. Но ценник тогда дороже. Педагог определила мой уровень языка как intermedia и порекомендовала начать заниматься с середины курса intermedia, а не сразу с upper. У меня было всего 8 занятий, если все понравится, я хотела приобрести абонемент дальше. Первое пробное занятие мне очень понравилось. Все так непринужденно, весело, педагог тебя поддерживает, шутит. Я расслабилась и начала говорить на своём ломанном английском, но все же говорить)) Дальше я активировала свой подарочный сертификат и мне назначали преподавателя. Занятия мы выбрали 2 раза в неделю по 45 минут. Я знаю, что это немного, но времени на это у меня с маленьким ребёнком больше не было. И вот тут началось что-то странное. Мы долго не могли с преподавателем настроить платформу. Я слышу через слово, что она говорит, мы выключаем камеры, чтобы нагрузка на трафик была меньше. Это не помогает. Мы выключаем звук и созваниваемся в скайпе. Там сигнал доходит в несколько секунд с опозданием, иногда опять через слово. В итоге еле как проходит первый урок. Созваниваемся с поддержкой, говорят, что в следующий раз технических наладок не будет. Проверяют качество связи у меня. У преподавателя вроде тоже должны были. Следующий урок мы минут 10 занимаемся и опять двадцать пять. Так прошли все 8 уроков. Мы перезванивали друг другу в скайпе, отключали камеры, отключали звук. Качество связи постоянно было ужасное. Мне звонила менеджер, предлагала поменять преподавателя, но ведь не в преподавателе дело. Дело в том, что я за далеко немаленькие деньги (990 руб занятие) толком не слышу преподавателя. И какой бы там интересный урок не был, я его просто не слышу)) Думаю, это именно проблемы качества платформы или качества интернета у преподавателя. Потому что мою связь тоже тех Поддержка проверила и сказала, что все ок. Кроме этого начали мы заниматься не с середины, а с начала курса intermedia. По грамматике я новых знаний никаких не получила вообще. Я это не сразу просекла, думала сначала, что пару уроков будет повторение, перейдём к более сложным темам, пока не нашла план занятий. По плану то, что я хотела подучить должно было начаться через пару месяцев при этой интенсивности занятий. Нового я для себя за эти 8 занятий узнала немного. Разве что повспоминала элементарный материал. В итоге продолжать заниматься в школе я не стала. Плюсов у школы много: 1. Онлайн. Никуда ехать не надо, сел в любом месте с хорошим интернетом и занимайся. Для тех, кто экономит время, прекрасная возможность. Но онлайн несет свои риски, что из-за качества связи вы просто не услышите, не увидите преподавателя 2. Удобные материалы. Направлены на разработку всех навыков письмо, аудирование, речь, чтение. 3. Интересные темы уроков, про современные реалии. То есть использованы современные герои. Помню в теме про спорт был тексты про Майкла Джордана и то, чем он занимается после карьеры баскетболиста. 4. Есть приложение для изучения новых слов, приложение для аудирования, есть новостные рассылки на английском на разные интересные темы (по Гарри Поттеру, по песням, по Игре престолов) 5. После каждого занятия есть домашнее задание на закрепление навыков. Я все же считаю, что лучше самостоятельной работы на закрепление языка ничего нет. 6. Есть даже какой-то разговорный клуб, но я ни разу в нем не принимала участие( 7. Не надо ждать набора группы как на офлайн курсах. Сколько раз я хотела на таких заниматься, но с моим уровнем языка мне никак не могли подобрать группу(( здесь есть желание - есть занятия. Минусы: 1. В моем случае технические накладки 2. Цена. Ценник очень высокий. Особенно для регионов. 990 руб за занятие при оплате 8 занятий, 890 руб/занятие при оплате 16 занятий, 790руб/занятие при оплате 32 занятий и 690руб/занятие при оплате 64 занятия. 690 уже неплохо при учёте всех плюсов, но это ж надо сразу почти 45 тысяч выложить. При интенсивности 2 занятия в неделю это 8 месяцев, учебный год. Может и неплохо, но сумма такая все равно пугает. За эти деньги, я если честно, лучше пойду к репетитору или в офлайн школу. Там уже точно знаю, что никаких накладок со связью, что тебя точно поймут, что увидят, когда ты сомневаешься, когда понял, а когда нет. В моем регионе можно офлайн в группе и подешевле найти. Это я ценник на русскоязычного препода указала, на носителя языка ещё больше. Здесь напишу не минусы, а скорее уловки рекламы: 1. В сети разные блогеры очень часто рекомендуют эту школу. Обычно говорят «занимайся, когда хочешь». Ну все таки не когда хочешь. Это не так, что есть свободный часик и ты звонишь преподу , а давайте позанимаемся. Выбираешь расписание себя в начале курса и ходишь на занятия по этому расписанию. Если ты в этот день не можешь и не предупредил преподавателя за определённое количество времени (вроде 8 часов), то занятие все равно спишется. Нельзя бесплатно отменить больше чем 1 занятие в месяц. Так что, когда составляете расписание, обдумайте хорошо. 2. «Занимайся, как ты хочешь». У преподавателя все же есть план урока, которому он должен следовать. Поэтому он не может с вами весь урок проболтать на вашу тему. В конце обычно есть 10 минут, чтоб обсудить то, что вас интересует. Я в пробном занятии говорила, что хочу акцент на произношении сделать. Но мы в итоге почти на нем не останавливались. Кроме этого рекомендовано было начать с середины курса intermedia, а начали с самого начала, так я просто повторила ранее изученное(( Короче, Школа себя позиционирует как «занимайся когда,где и как хочешь». Но на каждый их пунктик есть своё но. Неплохой вариант для тех, кто много зарабатывает и у кого осень мало времени ходить на офлайн курсы. Для студентов, школьников, у кого по сути куча свободного времени, можно найти что-то получше, где и своя тусовка в группе и язык и не так дорого. Я рассказываю свой опыт, если он у вас другой и вы не согласны, будьте корректны и тактичны в комментариях ниже))	0	https://irecommend.ru/content/vse-moglo-byt-khorosho
Удобная платформа, интересно обучаться	Я на данный момент прохожу обучение в skyeng. Приобретала пакет из 18 уроков (получила 2 в подарок). Так же в подарок при оплате дают доступ к talks - это 15 минутные разговоры на английском с преподавателями со всего мира. У меня было бонусом 45 минут, ну думаю количество будет зависеть от купленного пакета уроков. Могу сказать что мне все нравится, очень удобная платформа и лёгкая в использовании. С моим загруженным графиком такой формат обучения - идеальный вариант. Так же порадовало что есть опция «отпуск», когда можно поставить обучение на паузу, а отпуск мне как раз скоро предстоит)) преподавателя выбирала сама из предложенных вариантов, если что его можно сменить в любой момент, но меня устраивает пока всё) Так же хотела бы отметить клиентоориентированность сотрудников, после покупки мне позвонили, спрашивали все ли мне понятно, ответили на мои вопросы. И присутствует чат с поддержкой, куда можно обратиться с вопросами, реагируют быстро. Я ожидала что могут возникнуть какие нибудь проблемы с соединением, но такого не произошло ни разу. Я готовлюсь к переезду в другую страну, английским владею достаточно хорошо, но нужно подтянуть до необходимого уровня. Уже замечаю прогресс)) рада что присоединилась к Skyeng, до этого много раз видела в рекламе у блогеров и как то не решалась, а оказывается что зря!))	1	https://irecommend.ru/content/udobnaya-platforma-interesno-obuchatsya
Интересная программа обучения	Готовлюсь к переезду в другую страну, учусь на этой платформе. Интересная программа обучения на премиум тарифе. Подобрали много новых терминов по моей специальности на английском языке, много научных статей и видео. Преподаватель тоже осведомлён в теме, поэтому заниматься очень интересно. А на самой платформе очень удобно учить слова. Спасибо за сервис! Самое главное, что можно подобрать преподавателя из списка самому, а если не понравится в процессе, можно сделать замену. Также можно сначала купить 4 урока, чтобы попробовать, а если подойдёт, взять 32 или 64 урока в рассрочку.	1	https://irecommend.ru/content/interesnaya-programma-obucheniya
Приятное обучение. Уроки проходят позитивно и легко	Задания подаются в понятной и игровой форме. Нравится музыкальное сопровождение в заданиях на слушание, реально ободряет позитивная мелодия и не дает заскучать. Преподаватель дает высказаться, внимательно слушает и помогает с ошибками. Можно сохранять незнакомые слова сразу в словарик, очень удобно. В непонятных заданиях после нескольких неправильных попыток появляются подсказки. Рекомендасьён.	1	https://irecommend.ru/content/priyatnoe-obuchenie-uroki-prokhodyat-pozitivno-i-legko
Вдохновение от изучения английского	Начала заниматься английским языком на данной платформе недавно. Занимаюсь 2 раза в неделю с преподавателем, учу слова и делаю домашки. И для меня это не просто изучение английского, но и много общения, разговоры на очень разнообразные темы уроков и реальное получение вдохновения от занятий с преподавателем! Все занятия способствуют не только обучению внутри платформы, но и самостоятельному освоению языка. Вы можете сами подобрать себе преподавателя, удобное время и дни, когда вы хотите заниматься. Также, вам могут и помочь с этим менеджеры. на самой платформе удобно учить слова, так как тренировки включают различные варианты запоминания. Также, можно изучать самостоятельно но грамматику и многое другое. Есть и дополнительные функции, которые вы можете приобрести для более сильного прогресса, например, разговорные клубы. Очень рекомендую!	1	https://irecommend.ru/content/vdokhnovenie-ot-izucheniya-angliiskogo
Skyeng лучшая онлайн школа	Пользуюсь услугами данной школы больше года. Мне язык нужен для работы, при этом на хорошем разговорном уровне business english. В школе есть сильные преподаватели как русскоязычные так и носители языка. Я за 2 года занималась с двумя преподавателями и смогла перейти с pre-intermediate на upper intermediate. При этом достаточно всего 2-х раз в неделю по часу. В мобильном приложении очень много тренировочного бесплатного материала, что позволяет каждый день практиковать язык. В итоге мой муж так же начал заниматься английским в Skyeng, увидев мой прогресс.	1	https://irecommend.ru/content/skyeng-luchshaya-onlain-shkola
Удобный сервис для изучения языка	Занимаюсь уже вторую неделю и в целом все нравится. Качественная подборка и составляющая материалов, которая включает в себя чтение, написание, прослушивание и говорение. Конечно все сильно зависит от преподавателя, поэтому в сервисе доступен удобный выбор преподавателя (с подробной информацией о нем) под ваше расписание. Хорошие домашние задания. В них по желанию можно писать эссэ или устно говорить под запись, после чего это проверяется и оценивается преподавателями. В общем пока все нравится, и нужда в офлайн курсах попросту отпала.	1	https://irecommend.ru/content/udobnyi-servis-dlya-izucheniya-yazyka
Приятно, но не до конца	"Мне нравится сама платформа. Интерфейс, приложение, все понятно на интуитивном уровне и удобно. Для домашней работы отдельное окно, подучить слова - пожалуйста, нажми кнопку и учи, любое слово в тексте можно нажать и увидеть перевод. Нравится сервис - любой вопрос можно задать и получить очень быстрый ответ. В целом, вполне конкурентные цены (я проживаю в Москве, а это, полагаю, в данном случае имеет значение). Когда мне приходили промокоды и так называемые ""подарки"" в виде 4-х занятий, я так и не понял, где мой подарок. Создалось впечатление, что это очередной пиар-трюк в виде зачеркнутой цифры в 99 рублей за пачку печенья, которая столько никогда и не стоила, а стоила всю жизнь свои 50 рублей, которые продвинутые ""маркетологи"" обычно переводят в 49,99 (якобы, это действует на людей). Ну не знаю. По мне, скидка должна быть вполне осязаемой, которую можно ""потрогать"" и вполне себе возрадоваться, вводя заветный халявокод. Еще один момент заключается в том, что меня долго и упорно на первом собеседовании расспрашивали, где я работаю и какую цель преследую, проникаясь моей потребностью и желанием помочь мне блеснуть умом на встрече с иностранцами на следующей бизнес-встрече. Однако при этом я по прошествии 3 занятий пока не понял, для чего все это было, т.к. темы мы проходим вполне себе общие, что не отменяет их надобности и моего интереса в познании языка со всех его сторон. Возможно, на последнем занятии из купленного пакета я узнаю о том, что это было частью плана по погружению меня в мир тем обихода, а вот теперь самое время обсудить не погоду и поход в зоопарк, а котировки и фьючерсы на сырьевых рынках и особенности их формирования и использования в эпоху глобализации. Как итог, я бы поставил твердую ""четверку"". Сама платформа и люди, с которыми я непосредственно взаимодействую, а это не только учителя (притом что есть и индивидуальные занятия, и групповые, если хочется), но и работники чата, как пример, меня вполне устраивают. Но вот вышеописанные моменты сформировали для меня твердый минус балл."	1	https://irecommend.ru/content/priyatno-no-ne-do-kontsa
Мне нравится, что платформа удобная и что я могу выбирать, через какую активность продвигаться в изучении языка.	Я недавно занимаюсь в школе Skyeng и мне нравится. Постепенно осваиваю новые опции. Сейчас поглядываю в сторону аудио и видео, т.к. аудирование даётся мне труднее всего. Выбираю функции под настроение и имеющееся время. Например, если сил и времени мало, использую тренажер для запоминания слов: пять минут - и-то вперед. Удобно, что домашнее задание даётся и выполняется здесь же, на платформе. Удобно, что всё в одном месте - и словарь, и записная книжка, и грамматика. Навигация понятная, комфортная. Могу заниматься с ноутбука, а могу с телефона - всё синхронизировано. Это не первая моя попытка повысить уровень владения языком. Пока рано говорить, будет ли она успешной - нужно больше времени. С точки зрения пользователя платформы меня всё более чем устраивает. С преподавателем тоже всё хорошо. Но даже если почувствую, что что-то идёт не так, можно сменить - школа даёт такую возможность. Пожалуй, возможность выбирать (время, форматы, преподавателя и т.д.) и удобство, понятность платформы - главные для меня достоинства. Предполагаю, что методически процесс обучения тоже хорошо продуман, т.к. на каждом занятии и в домашней работе сочетаются разные виды навыков.	1	https://irecommend.ru/content/mne-nravitsya-chto-platforma-udobnaya-i-chto-ya-mogu-vybirat-cherez-kakuyu-aktivnost-prodvig
найдут подход к каждому	Начала заниматься в школе скайэнг недавно, пока все очень нравится. Легкий и удобный подбор преподавателей, занятия в любое удобное вам время. Особенно понравился формат Talks, очень приятные спикеры, после каждого разговора тебе приходит развернутое сообщение, в котором подробно описываются ошибки, на что стоит обратить внимание, спикеры подстраиваются под любую тему. Немного смущает цена за некоторые пакеты, но в целом если брать побольше и в рассрочку, то выходит нормально. И кстати, отдельный плюсик за чат поддержки! Работают быстро, отвечают на любой вопрос и предлагают пути решения. Пока я довольна	1	https://irecommend.ru/content/naidut-podkhod-k-kazhdomu
